id,source,type,leader_name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-cia-world-leaders.1eb260a28a68b38bd6c2adb4b766795efd38d930,us-cia-world-leaders,individual,Isam bin Saad bin SAYID,,,,,,,Saudi Arabia,Min. of State,,https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,,,2018-03-09,2018-03-09T16:14:28.290405
us-cia-world-leaders.10bccee5eecbef831f81dabd207179a2560a7a8c,us-cia-world-leaders,individual,Abd al-Aziz bin Abdallah AL AL-SHAYKH,,,,,,,Saudi Arabia,"Chmn., Supreme Ulama Council",,https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,,,2018-03-09,2018-03-09T16:14:28.304066
us-cia-world-leaders.102a22bd06e54d22cbc96202fadb31ca6ca63f26,us-cia-world-leaders,individual,Ahmad al-KHULAYFI,,,,,,,Saudi Arabia,"Governor, Saudi Arabian Monetary Agency",,https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,,,2018-03-09,2018-03-09T16:14:28.336297
us-cia-world-leaders.c38179167ee6c6152c4f102c03a80863c1310fff,us-cia-world-leaders,individual,ABDALLAH bin Faysal bin Turki bin Abdallah Al Saud,,,,,,,Saudi Arabia,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,,,2018-03-09,2018-03-09T16:14:28.357883
us-cia-world-leaders.72c2b93c14c945793ab9f2d66fbe44010fd2c94b,us-cia-world-leaders,individual,Abdallah bin Yahya al-MUALLAMI,,,,,,,Saudi Arabia,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/SA.html,,,2018-03-09,2018-03-09T16:14:28.398413
us-cia-world-leaders.c8c1caf6ce36dccc5eb0fce927a9725e48df3e2a,us-cia-world-leaders,individual,Macky SALL,,,,,,,Senegal,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:28.853184
us-cia-world-leaders.ec6501e0a8279903cc798475d585a27727707bb2,us-cia-world-leaders,individual,Mohammed Abdallah Boun DIONNE,,,,,,,Senegal,Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:28.868293
us-cia-world-leaders.242bb301e2530afce030d54f29025ec4e78f2369,us-cia-world-leaders,individual,Seydou GUEYE,,,,,,,Senegal,Sec. Gen. of the Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:28.900767
us-cia-world-leaders.0339c139d958c0e3d7ace4bde9e80ba69d489257,us-cia-world-leaders,individual,Papa Abdoulaye SECK,,,,,,,Senegal,Min. of Agriculture & Rural Infrastructure,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:28.939888
us-cia-world-leaders.e91fabfb3e56bf0d3002012bed9da6fa5ecd3b71,us-cia-world-leaders,individual,Augustin TINE,,,,,,,Senegal,Min. of the Armed Forces,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:28.981928
us-cia-world-leaders.30c0890efe4d918031e765d8d986d3921b38ee3c,us-cia-world-leaders,individual,Alioune SARR,,,,,,,Senegal,"Min. of Commerce, Entrepreneurship & the Informal Sector",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.011035
us-cia-world-leaders.a897d0ea27857cf10a214b350f1e00076e24e690,us-cia-world-leaders,individual,Cheikh Abiboulaye DIEYE,,,,,,,Senegal,Min. of Communication & the Digital Economy,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.048339
us-cia-world-leaders.aac7e49cf2ccbefa5b9907f99bb68f68d9c3173b,us-cia-world-leaders,individual,Abdoul Aziz MBAYE,,,,,,,Senegal,Min. of Culture & Heritage,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.063230
us-cia-world-leaders.31fafc9716a19bc9247d574fedb5e88ae5554f60,us-cia-world-leaders,individual,Amadou BA,,,,,,,Senegal,Min. of Economy & Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.079998
us-cia-world-leaders.99105c75fe1e14bed00017a7add6f30648fc3af7,us-cia-world-leaders,individual,Mor NGOM,,,,,,,Senegal,Min. of Environment & Sustainable Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.097030
us-cia-world-leaders.05a22e6d7032d8a259a6f0616b99666f97e61d76,us-cia-world-leaders,individual,Haidar EL ALI,,,,,,,Senegal,Min. of Fisheries & Maritime Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.139930
us-cia-world-leaders.482e4959c91fe0bf3b2168807a57654fd706aaf9,us-cia-world-leaders,individual,Mankeur NDIAYE,,,,,,,Senegal,Min. of Foreign Affairs & Senegalese Abroad,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.160735
us-cia-world-leaders.d88e6c11e3808fb789011f88d61065bb7830cdbe,us-cia-world-leaders,individual,Awa Marie COLL-SECK,,,,,,,Senegal,Min. of Health & Social Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.177675
us-cia-world-leaders.b6e41631968b501678fbb2011772ed302636fba7,us-cia-world-leaders,individual,Mary Teuw NIANE,,,,,,,Senegal,Min. of Higher Education & Research,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.191886
us-cia-world-leaders.0b8dcab0aeeb6591112ffe7bdc165caa5000f5c9,us-cia-world-leaders,individual,Khoudia MBAYE,,,,,,,Senegal,Min. of Housing & Urban Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.221011
us-cia-world-leaders.bc9a0bf6de5d19ee2759fa0802c6a23fd44c9060,us-cia-world-leaders,individual,Aly Ngouille NDIAYE,,,,,,,Senegal,Min. of Industry & Mines,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.235636
us-cia-world-leaders.a4932c6fa6f94afb6220b007b65b42b0e5a78675,us-cia-world-leaders,individual,Thierno ALASSANE,,,,,,,Senegal,"Min. of Infrastructure, Land Transport, & Inclusion",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.247603
us-cia-world-leaders.d6ca276e9f4268720a28f1db209b5a7f817c6f4d,us-cia-world-leaders,individual,Abdoulaye Daouda DIALLO,,,,,,,Senegal,Min. of the Interior,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.261562
us-cia-world-leaders.2117aaef2630b182216a8710f59f626d7cf46d23,us-cia-world-leaders,individual,Diene Farba SARR,,,,,,,Senegal,Min. of Investment Promotion & Partnerships,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.279152
us-cia-world-leaders.9aeb4a40f097a173a07f5d49bed55f3da4978d34,us-cia-world-leaders,individual,Sidiki KABA,,,,,,,Senegal,Min. of Justice & Keeper of the Seals,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.298096
us-cia-world-leaders.1475e55d8d6ac1e1328af60eb9522c233a98b52e,us-cia-world-leaders,individual,Aminata Mbengue NDIAYE,,,,,,,Senegal,Min. of Livestock & Livestock Products,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.315987
us-cia-world-leaders.b6359eb87230179b7867a78bab57a41fad3520fa,us-cia-world-leaders,individual,Serigne Mbaye THIAM,,,,,,,Senegal,Min. of National Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.335758
us-cia-world-leaders.102d537f9756307cea9ba22e78dee36dfc82bada,us-cia-world-leaders,individual,Abdoulaye BALDE,,,,,,,Senegal,Min. of Planning,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.356073
us-cia-world-leaders.f2b0dd91eff7f952d0f394a1cc8354c02593bbc3,us-cia-world-leaders,individual,Omar YOUM,,,,,,,Senegal,Min. of Planning & Local Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.379906
us-cia-world-leaders.d10c628c8bc6e75ff486f25f848ec6ce7a1bdf66,us-cia-world-leaders,individual,Abdou Latif COULIBALY,,,,,,,Senegal,"Min. for the Promotion of Good Governance, Responsible for Relations With Institutions; Govt. Spokesperson",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.396395
us-cia-world-leaders.8251ab936dc4b7c17724306efa1156bae674d10b,us-cia-world-leaders,individual,Mansour SY,,,,,,,Senegal,"Min. of Public Service, Social Dialogue, & Professional Organizations",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.416102
us-cia-world-leaders.420bd6f8f9a879a1aece09a8f10ef3eb21295835,us-cia-world-leaders,individual,Khadim DIOP,,,,,,,Senegal,Min. of Restructuring & Development of Flood Zones,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.431284
us-cia-world-leaders.d8c9ad4632e71acb2be1fd33b0f490a324882037,us-cia-world-leaders,individual,Mbagnick NDIAYE,,,,,,,Senegal,Min. of Sports,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.449521
us-cia-world-leaders.d6e53abb32e1ff7ea4b466b9a2da07fccf9a3467,us-cia-world-leaders,individual,Oumar GUEYE,,,,,,,Senegal,Min. of Tourism & Air Transport,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.468666
us-cia-world-leaders.dba00785b7d56b2c36819f231034c088694413c6,us-cia-world-leaders,individual,Khoudia MBAYE,,,,,,,Senegal,Min. of Urban Development & Housing,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.485012
us-cia-world-leaders.589a6552c88751d6e21dc6c2aa40fb6c029d6a73,us-cia-world-leaders,individual,Talla MAMADOU,,,,,,,Senegal,"Min. of Vocational Training, Learning, & Crafts",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.498187
us-cia-world-leaders.f7be48785e2901644df0b78a4669212bf8805129,us-cia-world-leaders,individual,Pape DIOUF,,,,,,,Senegal,Min. of Water & Sanitation,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.513640
us-cia-world-leaders.9d4b8cf947b216597158db4b54159a1641ad257a,us-cia-world-leaders,individual,Anta SARR,,,,,,,Senegal,"Min. of Women, Family, & Children",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.527045
us-cia-world-leaders.b49caa46bf02017ac3108a6b1e2f32485af76f02,us-cia-world-leaders,individual,Benoit SAMBOU,,,,,,,Senegal,"Min. of Youth, Employment, & Promotion of Civic Values",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.554392
us-cia-world-leaders.e35de1e15f82babe00fad20076f6408884329b24,us-cia-world-leaders,individual,Mouhamadou Mactar CISSE,,,,,,,Senegal,"Min.-Del. to the Min. of Economy & Finance, in Charge of Budget",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.572951
us-cia-world-leaders.ba0e581d5f11e08b4a2f7c71cac08f94b016361f,us-cia-world-leaders,individual,Babacar DIAGNE,,,,,,,Senegal,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.589462
us-cia-world-leaders.4a45a44c579dd42ae6d5583bd9b7c7fd93f620c5,us-cia-world-leaders,individual,Fode SECK,,,,,,,Senegal,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/SG.html,,,2018-03-09,2018-03-09T16:14:29.605203
us-cia-world-leaders.ab08579cda0f4fcfce4593242e331ee231968229,us-cia-world-leaders,individual,Tomislav NIKOLIC,,,,,,,Serbia,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.088443
us-cia-world-leaders.69193ca5365fe38443742a50cc9d8ec65f44786c,us-cia-world-leaders,individual,Aleksandar VUCIC,,,,,,,Serbia,Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.107583
us-cia-world-leaders.0c558cde043c41994ee288749f416b5f6677516e,us-cia-world-leaders,individual,Ivica DACIC,,,,,,,Serbia,First Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.128766
us-cia-world-leaders.5af03bda1d06f9fbb76b0cbb7238d799e246efba,us-cia-world-leaders,individual,Rasim LJAJIC,,,,,,,Serbia,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.146190
us-cia-world-leaders.67c4ebea945391fc2075cf30061325e229e55eae,us-cia-world-leaders,individual,Zorana MIHAJLOVIC,,,,,,,Serbia,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.174693
us-cia-world-leaders.7a58f0a4f2b33bc423d4bcb7d3bcfca09e42efb3,us-cia-world-leaders,individual,Kori UDOVICKI,,,,,,,Serbia,Dep. Prime Min.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.214705
us-cia-world-leaders.0059316945d9116f2e7c568256ba4d3e08e38a55,us-cia-world-leaders,individual,Snezana BOGOSAVLJEVIC-BOSKOVIC,,,,,,,Serbia,Min. of Agriculture & Environmental Protection,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.236563
us-cia-world-leaders.dbebf3291b6fac7025b0f58f3a58102966c79f68,us-cia-world-leaders,individual,Zorana MIHAJLOVIC,,,,,,,Serbia,"Min. of Construction, Transportation, & Infrastructure",,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.255007
us-cia-world-leaders.1f617802d9512fd25cce9bb21a769a1f1a900a5c,us-cia-world-leaders,individual,Ivan TASOVAC,,,,,,,Serbia,Min. of Culture & Information,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.276589
us-cia-world-leaders.34ef920cdf0eaea2598fb9cf60abf62ecb86a0f5,us-cia-world-leaders,individual,Bratislav GASIC,,,,,,,Serbia,Min. of Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.295224
us-cia-world-leaders.71f5b95d0936bf6c14ece85ac4b5a632f2c863da,us-cia-world-leaders,individual,Zeljko SERTIC,,,,,,,Serbia,Min. of Economy,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.323242
us-cia-world-leaders.eba94aac9c354d9a491a5ee1cc8cd882ad056326,us-cia-world-leaders,individual,Srdjan VERBIC,,,,,,,Serbia,"Min. of Education, Science, & Technological Development",,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.337931
us-cia-world-leaders.498ba6d88dcddaf62a38b8d2eddb7925bd08fb25,us-cia-world-leaders,individual,Aleksandar ANTIC,,,,,,,Serbia,Min. of Energy & Mining,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.360632
us-cia-world-leaders.6ebd4657b55ba8b4cb439a8c5da121bf83e4c739,us-cia-world-leaders,individual,Dusan VUJOVIC,,,,,,,Serbia,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.382718
us-cia-world-leaders.b7bfaec86fe03d4e4035f488966ee21c31cb6652,us-cia-world-leaders,individual,Ivica DACIC,,,,,,,Serbia,Min. of Foreign Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.404342
us-cia-world-leaders.18b170bbd4ce2acde648072045fdb0719397bbd9,us-cia-world-leaders,individual,Zlatibor LONCAR,,,,,,,Serbia,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.422752
us-cia-world-leaders.e6c64659b030084d3fbab0b68015ab3afff0e0fd,us-cia-world-leaders,individual,Nebojsa STEFANOVIC,,,,,,,Serbia,Min. of Internal Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.436763
us-cia-world-leaders.e5617fa73d8c035b5c012a9b4928e4609ce98db5,us-cia-world-leaders,individual,Nikola SELAKOVIC,,,,,,,Serbia,Min. of Justice,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.454476
us-cia-world-leaders.80e53d626207299ea5ef331f46b9dc913c963bef,us-cia-world-leaders,individual,Aleksandar VULIN,,,,,,,Serbia,"Min. of Labor, Employment, Veteran, & Social Issues",,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.472639
us-cia-world-leaders.ecfc6b251561353b7a216500db606a2e2f04af53,us-cia-world-leaders,individual,Kori UDOVICKI,,,,,,,Serbia,Min. of Public Admin. & Local Self-Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.502094
us-cia-world-leaders.a0659129db6080b8f30c565b53ae1b39758f5c4e,us-cia-world-leaders,individual,Rasim LJAJIC,,,,,,,Serbia,"Min. of Trade, Telecommunications, & Tourism",,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.531860
us-cia-world-leaders.07c5bc8b5d6ebb6c390db348c9ce1a5e6489ca02,us-cia-world-leaders,individual,Vanja UDOVICIC,,,,,,,Serbia,Min. of Youth & Sports,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.556263
us-cia-world-leaders.e3d1db279d62567498dd4d39f26e22fad66e2d47,us-cia-world-leaders,individual,Velimir ILIC,,,,,,,Serbia,Min. Without Portfolio,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.577174
us-cia-world-leaders.58d6ab801a2e7922963630747e0012f06404f22d,us-cia-world-leaders,individual,Jadranka JOKSIMOVIC,,,,,,,Serbia,Min. Without Portfolio,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.599584
us-cia-world-leaders.fc9c8dc0b63fd741aa7799edab4c83bfe4447759,us-cia-world-leaders,individual,Jorgovanka TABAKOVIC,,,,,,,Serbia,"Governor, National Bank of Serbia",,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.621941
us-cia-world-leaders.7854db44aabd9a3a83606b806d88126d96fcf9a1,us-cia-world-leaders,individual,Djerdj MATKOVIC,,,,,,,Serbia,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.643306
us-cia-world-leaders.fbe340e9b9093e11e9e7d2fd84f56b89291876fc,us-cia-world-leaders,individual,Milan MILANOVIC,,,,,,,Serbia,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/RI.html,,,2015-04-09,2018-03-09T16:14:30.663231
us-cia-world-leaders.0683763c92aa67a2e9aa4f22dcc76e2eb4603d79,us-cia-world-leaders,individual,Danny FAURE,,,,,,,Seychelles,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.140964
us-cia-world-leaders.5b1992ee6e4e0d7819cb628f25a4a1f46ea7704f,us-cia-world-leaders,individual,Vincent MERITON,,,,,,,Seychelles,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.192210
us-cia-world-leaders.2a61ccbd121145a9601559fb357b06b4fece3de5,us-cia-world-leaders,individual,Michael BENSTRONG,,,,,,,Seychelles,Min. for Fisheries & Agriculture,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.230256
us-cia-world-leaders.82f7ebd9c6f38038eec189ef82cf0168406a6158,us-cia-world-leaders,individual,Joel MORGAN,,,,,,,Seychelles,Min. for Education & Human Resources Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.270062
us-cia-world-leaders.2531eb88d016b634003f6b803f3c1f26b2a515fa,us-cia-world-leaders,individual,Wallace COSGROW,,,,,,,Seychelles,"Min. for Employment, Entrepreneurship Development, & Business Innovation",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.311442
us-cia-world-leaders.91a5e84f36a041b2c4a1078946c575e7b2893e70,us-cia-world-leaders,individual,Didier DOGLEY,,,,,,,Seychelles,"Min. for Environment, Energy, & Climate Change",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.341800
us-cia-world-leaders.98f39655c5c07a4f004c6dfec86a6e48478b7d6f,us-cia-world-leaders,individual,Peter LAROSE,,,,,,,Seychelles,"Min. for Finance, Trade, & Economic Planning",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.378503
us-cia-world-leaders.67ed933bcf44cffd0fc4d55a0acf36a8d858b3e4,us-cia-world-leaders,individual,Charles BASTIENNE,,,,,,,Seychelles,"Min. for Habitat, Infrastructure, & Land Transport",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.420272
us-cia-world-leaders.aa18f21ae5313a7a3e0f07a558eff67ae8dd9d8a,us-cia-world-leaders,individual,Jean-Paul ADAM,,,,,,,Seychelles,Min. for Health & Social Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.440588
us-cia-world-leaders.16faca8944579a1a177940b0b2c411639c5c32c1,us-cia-world-leaders,individual,Mitcy LARUE,,,,,,,Seychelles,Min. for Home Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.462110
us-cia-world-leaders.82b8d7f9f0758310a94ee7c68bb39c915ca24e13,us-cia-world-leaders,individual,Macsuzy MONDON,,,,,,,Seychelles,Min. for Local Government,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.504899
us-cia-world-leaders.1d512a10159af74d6d279adfb12c26418675f675,us-cia-world-leaders,individual,Maurice LOUSTAU-LALANNE,,,,,,,Seychelles,"Min. for Tourism, Civil Aviation, Marine & Ports",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.548903
us-cia-world-leaders.f3fb4336086b1f404e32c212969c054e56c2c699,us-cia-world-leaders,individual,Idith ALEXANDER,,,,,,,Seychelles,"Min. for Youth, Sports, & Culture",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.565545
us-cia-world-leaders.4cdd86402fe975675e7811eb54f37ff28810e957,us-cia-world-leaders,individual,Macsuzy MONDON,,,,,,,Seychelles,Designated Minister,,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.611950
us-cia-world-leaders.4da1137382d412433923a3654a5faed1a919c436,us-cia-world-leaders,individual,Marie-Louise POTTER,,,,,,,Seychelles,"Secretary of State, Department of Foreign Affairs, Office of the President",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.640913
us-cia-world-leaders.ea10956fe080b04a2f326558641850585ba6bb2c,us-cia-world-leaders,individual,Caroline ABEL,,,,,,,Seychelles,"Governor, Central Bank",,https://www.cia.gov/library/publications/resources/world-leaders-1/SE.html,,,2017-01-10,2018-03-09T16:14:31.666150
us-cia-world-leaders.e0ef25b0d2274c48df604100891f8a8f9cc9cb1b,us-cia-world-leaders,individual,Ernest Bai KOROMA,,,,,,,Sierra Leone,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.195730
us-cia-world-leaders.995744c96bdc308ab28294008fbd61b205d5083c,us-cia-world-leaders,individual,Samuel SAM-SUMANA,,,,,,,Sierra Leone,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.214836
us-cia-world-leaders.153cb982b4131b354f38181cd96674ca31a440aa,us-cia-world-leaders,individual,Sam SESAY,,,,,,,Sierra Leone,"Min. of Agriculture, Food Security, & Forestry",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.232267
us-cia-world-leaders.7635b9639692e2dfdea532052cf50ca6d203518c,us-cia-world-leaders,individual,Alfred Palo CONTEH,,,,,,,Sierra Leone,Min. of Defense & National Security,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.250464
us-cia-world-leaders.a986ef90f7219016756093eb8f028e4e9f2634b2,us-cia-world-leaders,individual,Mohammed B. DARAMY,,,,,,,Sierra Leone,Min. of Development & Economic Planning,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.271107
us-cia-world-leaders.b0d6b9075371279973e6562f7d917a28af288696,us-cia-world-leaders,individual,Minkailu BAH,,,,,,,Sierra Leone,"Min. of Education, Science, & Technology",,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.303149
us-cia-world-leaders.85abda6d9dd05a3ea36cc7b8a86e3e3e176beb9c,us-cia-world-leaders,individual,Oluniyi ROBBIN-COKER,,,,,,,Sierra Leone,Min. of Energy,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.323103
us-cia-world-leaders.e7fb71caf517bd2f452891765fab4068f0e428f7,us-cia-world-leaders,individual,Kaifala MARAH,,,,,,,Sierra Leone,Min. of Finance & Economic Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.341041
us-cia-world-leaders.d07b41fdb83e8c6a3b0e069fe3efabc124c1a850,us-cia-world-leaders,individual,Samura Matthew Wilson KAMARA,,,,,,,Sierra Leone,Min. of Foreign Affairs & Intl. Cooperation,,https://www.cia.gov/library/publications/resources/world-leaders-1/SL.html,,,2014-07-21,2018-03-09T16:14:32.366276
